Año,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020,5,Baleares,PATATAS FRESCAS,2998.84,76.69
2020,5,Baleares,PATATAS CONGELADAS,93.53,9.46
2020,5,Baleares,PATATAS PROCESADAS,198.08,64.25
2020,5,Baleares,PATATAS FRITAS,177.56,62.75
2020,5,Baleares,T.HORTALIZAS FRESCAS,8840.53,99.93
2020,5,Baleares,TOMATES,1884.32,96.52
2020,5,Baleares,CEBOLLAS,1222.09,86.15
2020,5,Baleares,AJOS,112.49,38.47
2020,5,Baleares,COLES,242.89,23.52
2020,5,Baleares,PEPINOS,295.38,46.4
2020,5,Baleares,JUDIAS VERDES,147.51,31.44
2020,5,Baleares,PIMIENTOS,745.14,87.45
2020,5,Baleares,CHAMPIÑONES+O.SETAS,271.44,64.54
2020,5,Baleares,LECHUGA/ESC./ENDIVIA,511.47,86.45
2020,5,Baleares,ESPARRAGOS,141.22,20.91
2020,5,Baleares,VERDURAS DE HOJA,193.81,39.06
2020,5,Baleares,BERENJENAS,345.25,54.9
2020,5,Baleares,ZANAHORIAS,602.25,77.21
2020,5,Baleares,CALABACINES,675.51,75.71
2020,5,Baleares,OTR.HORTALIZAS/VERD.,1449.75,89.54
2020,5,Baleares,BROCOLI,161.39,37.51
2020,5,Baleares,ALCACHOFAS,295.82,39.08
2020,5,Baleares,APIO,75.12,11.77
2020,5,Baleares,COLIFLOR,93.25,16.44
2020,5,Baleares,VERD./HORT. IV GAMA,934.08,75.59
2020,5,Baleares,PUERRO,149.83,42.06
2020,5,Canarias,TOTAL PATATAS,6433.19,83.46
2020,5,Canarias,PATATAS FRESCAS,5096.98,72.27
2020,5,Canarias,PATATAS CONGELADAS,305.98,9.75
2020,5,Canarias,PATATAS PROCESADAS,206.05,48.11
2020,5,Canarias,PATATAS FRITAS,197.19,47.21
2020,5,Canarias,T.HORTALIZAS FRESCAS,12935.36,99.21
2020,5,Canarias,TOMATES,2637.59,87.39
2020,5,Canarias,CEBOLLAS,1739.71,82.44
2020,5,Canarias,AJOS,171.77,48.47
2020,5,Canarias,COLES,236.33,18.16
2020,5,Canarias,PEPINOS,313.55,42.11
2020,5,Canarias,JUDIAS VERDES,155.88,21.54
2020,5,Canarias,PIMIENTOS,1113.82,79.99
2020,5,Canarias,CHAMPIÑONES+O.SETAS,450.48,48.12
2020,5,Canarias,LECHUGA/ESC./ENDIVIA,677.76,72.34
2020,5,Canarias,ESPARRAGOS,36.17,5.35
2020,5,Canarias,VERDURAS DE HOJA,133.47,19.18
2020,5,Canarias,BERENJENAS,264.53,30.05
2020,5,Canarias,ZANAHORIAS,1146.25,73.42
2020,5,Canarias,CALABACINES,1299.85,67.18
2020,5,Canarias,OTR.HORTALIZAS/VERD.,2558.2,86.33
2020,5,Canarias,BROCOLI,116.89,11.09
2020,5,Canarias,ALCACHOFAS,8.6,2.04
2020,5,Canarias,APIO,83.01,8.13
2020,5,Canarias,COLIFLOR,231.24,17.67
2020,5,Canarias,VERD./HORT. IV GAMA,1980.68,67.19
2020,5,Canarias,PUERRO,249.79,35.65
2020,5,Cantabria,TOTAL PATATAS,1629.61,83.2
2020,5,Cantabria,PATATAS FRESCAS,1367.31,75.3
2020,5,Cantabria,PATATAS CONGELADAS,35.03,12.53
2020,5,Cantabria,PATATAS PROCESADAS,45.45,36.39
2020,5,Cantabria,PATATAS FRITAS,37.71,34.5
2020,5,Cantabria,T.HORTALIZAS FRESCAS,2514.13,96.78
2020,5,Cantabria,TOMATES,460.41,83.66
2020,5,Cantabria,CEBOLLAS,407.1,74.47
2020,5,Cantabria,AJOS,43.41,39.85
2020,5,Cantabria,COLES,37.5,12.49
2020,5,Cantabria,PEPINOS,90.43,32.0
2020,5,Cantabria,JUDIAS VERDES,41.47,16.21
2020,5,Cantabria,PIMIENTOS,215.4,60.35
2020,5,Cantabria,CHAMPIÑONES+O.SETAS,67.96,43.79
2020,5,Cantabria,LECHUGA/ESC./ENDIVIA,187.98,66.47
2020,5,Cantabria,ESPARRAGOS,45.94,18.03
2020,5,Cantabria,VERDURAS DE HOJA,49.17,21.33
2020,5,Cantabria,BERENJENAS,101.9,37.85
2020,5,Cantabria,ZANAHORIAS,188.54,55.84
2020,5,Cantabria,CALABACINES,239.44,58.78
2020,5,Cantabria,OTR.HORTALIZAS/VERD.,337.48,58.13
2020,5,Cantabria,BROCOLI,38.64,12.53
2020,5,Cantabria,ALCACHOFAS,77.72,23.79
2020,5,Cantabria,APIO,7.96,4.62
2020,5,Cantabria,COLIFLOR,25.85,8.33
2020,5,Cantabria,VERD./HORT. IV GAMA,115.99,51.69
2020,5,Cantabria,PUERRO,34.34,24.14
2020,5,Castilla La Mancha,TOTAL PATATAS,6335.6,87.24
2020,5,Castilla La Mancha,PATATAS FRESCAS,4385.13,71.31
2020,5,Castilla La Mancha,PATATAS CONGELADAS,250.41,19.51
2020,5,Castilla La Mancha,PATATAS PROCESADAS,340.01,58.89
2020,5,Castilla La Mancha,PATATAS FRITAS,302.55,57.97
2020,5,Castilla La Mancha,T.HORTALIZAS FRESCAS,10613.09,98.09
2020,5,Castilla La Mancha,TOMATES,2939.37,83.22
2020,5,Castilla La Mancha,CEBOLLAS,1008.73,61.68
2020,5,Castilla La Mancha,AJOS,105.72,39.64
2020,5,Castilla La Mancha,COLES,190.33,16.61
2020,5,Castilla La Mancha,PEPINOS,652.23,54.95
2020,5,Castilla La Mancha,JUDIAS VERDES,294.7,32.05
2020,5,Castilla La Mancha,PIMIENTOS,910.03,71.68
2020,5,Castilla La Mancha,CHAMPIÑONES+O.SETAS,238.21,46.75
2020,5,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,684.3,71.92
2020,5,Castilla La Mancha,ESPARRAGOS,282.63,21.53
2020,5,Castilla La Mancha,VERDURAS DE HOJA,208.1,23.65
2020,5,Castilla La Mancha,BERENJENAS,283.68,42.31
2020,5,Castilla La Mancha,ZANAHORIAS,640.01,64.5
2020,5,Castilla La Mancha,CALABACINES,741.93,62.5
2020,5,Castilla La Mancha,OTR.HORTALIZAS/VERD.,1433.13,73.36
2020,5,Castilla La Mancha,BROCOLI,206.12,33.62
2020,5,Castilla La Mancha,ALCACHOFAS,238.19,24.24
2020,5,Castilla La Mancha,APIO,29.86,6.65
2020,5,Castilla La Mancha,COLIFLOR,97.83,10.36
2020,5,Castilla La Mancha,VERD./HORT. IV GAMA,968.47,60.46
2020,5,Castilla La Mancha,PUERRO,188.89,35.44
2020,5,Castilla Leon,TOTAL PATATAS,5948.54,75.7
2020,5,Castilla Leon,PATATAS FRESCAS,4457.33,64.57
2020,5,Castilla Leon,PATATAS CONGELADAS,120.5,5.37
2020,5,Castilla Leon,PATATAS PROCESADAS,274.14,45.57
2020,5,Castilla Leon,PATATAS FRITAS,232.09,43.96
2020,5,Castilla Leon,T.HORTALIZAS FRESCAS,13488.43,97.07
2020,5,Castilla Leon,TOMATES,2862.19,84.9
2020,5,Castilla Leon,CEBOLLAS,1635.59,75.2
2020,5,Castilla Leon,AJOS,229.27,45.96
2020,5,Castilla Leon,COLES,419.46,23.71
2020,5,Castilla Leon,PEPINOS,552.04,37.28
2020,5,Castilla Leon,JUDIAS VERDES,327.25,29.75
2020,5,Castilla Leon,PIMIENTOS,1195.78,69.95
2020,5,Castilla Leon,CHAMPIÑONES+O.SETAS,270.24,37.58
2020,5,Castilla Leon,LECHUGA/ESC./ENDIVIA,1208.35,74.02
2020,5,Castilla Leon,ESPARRAGOS,151.83,13.75
2020,5,Castilla Leon,VERDURAS DE HOJA,338.31,21.42
2020,5,Castilla Leon,BERENJENAS,264.53,33.95
2020,5,Castilla Leon,ZANAHORIAS,1081.1,63.71
2020,5,Castilla Leon,CALABACINES,1092.69,65.72
2020,5,Castilla Leon,OTR.HORTALIZAS/VERD.,1859.8,73.63
2020,5,Castilla Leon,BROCOLI,302.44,26.1
2020,5,Castilla Leon,ALCACHOFAS,242.69,14.86
2020,5,Castilla Leon,APIO,86.32,9.76
2020,5,Castilla Leon,COLIFLOR,181.88,10.01
2020,5,Castilla Leon,VERD./HORT. IV GAMA,1317.21,65.73
2020,5,Castilla Leon,PUERRO,259.43,32.7
2020,5,Cataluña,TOTAL PATATAS,22579.97,89.78
2020,5,Cataluña,PATATAS FRESCAS,15526.23,80.09
2020,5,Cataluña,PATATAS CONGELADAS,740.84,13.22
2020,5,Cataluña,PATATAS PROCESADAS,1262.58,60.4
2020,5,Cataluña,PATATAS FRITAS,1059.55,59.18
2020,5,Cataluña,T.HORTALIZAS FRESCAS,56201.16,98.72
2020,5,Cataluña,TOMATES,12084.31,91.83
2020,5,Cataluña,CEBOLLAS,6711.32,80.99
2020,5,Cataluña,AJOS,642.57,41.3
2020,5,Cataluña,COLES,1104.94,21.88
2020,5,Cataluña,PEPINOS,1935.64,50.54
2020,5,Cataluña,JUDIAS VERDES,1819.78,43.04
2020,5,Cataluña,PIMIENTOS,4176.86,76.13
2020,5,Cataluña,CHAMPIÑONES+O.SETAS,1053.18,41.91
2020,5,Cataluña,LECHUGA/ESC./ENDIVIA,4096.27,77.57
2020,5,Cataluña,ESPARRAGOS,1385.51,23.24
2020,5,Cataluña,VERDURAS DE HOJA,1652.44,31.44
2020,5,Cataluña,BERENJENAS,1959.45,51.79
2020,5,Cataluña,ZANAHORIAS,3414.75,66.98
2020,5,Cataluña,CALABACINES,4025.21,67.12
2020,5,Cataluña,OTR.HORTALIZAS/VERD.,10138.92,84.02
2020,5,Cataluña,BROCOLI,1338.95,29.88
2020,5,Cataluña,ALCACHOFAS,2691.34,38.96
2020,5,Cataluña,APIO,659.64,17.67
2020,5,Cataluña,COLIFLOR,444.92,11.91
2020,5,Cataluña,VERD./HORT. IV GAMA,5821.58,71.87
2020,5,Cataluña,PUERRO,804.38,31.74
2020,5,Extremadura,TOTAL PATATAS,3023.47,77.06
2020,5,Extremadura,PATATAS FRESCAS,2078.66,67.2
2020,5,Extremadura,PATATAS CONGELADAS,114.13,14.05
2020,5,Extremadura,PATATAS PROCESADAS,166.14,56.17
2020,5,Extremadura,PATATAS FRITAS,150.38,56.28
2020,5,Extremadura,T.HORTALIZAS FRESCAS,6463.28,94.96
2020,5,Extremadura,TOMATES,1654.98,84.25
2020,5,Extremadura,CEBOLLAS,723.21,76.0
2020,5,Extremadura,AJOS,121.36,38.67
2020,5,Extremadura,COLES,101.03,18.5
2020,5,Extremadura,PEPINOS,271.17,46.47
2020,5,Extremadura,JUDIAS VERDES,110.77,24.55
2020,5,Extremadura,PIMIENTOS,564.86,73.92
2020,5,Extremadura,CHAMPIÑONES+O.SETAS,86.66,32.25
2020,5,Extremadura,LECHUGA/ESC./ENDIVIA,535.92,68.91
2020,5,Extremadura,ESPARRAGOS,78.19,14.92
2020,5,Extremadura,VERDURAS DE HOJA,223.3,38.4
2020,5,Extremadura,BERENJENAS,154.43,36.57
2020,5,Extremadura,ZANAHORIAS,472.99,61.49
2020,5,Extremadura,CALABACINES,525.87,55.46
2020,5,Extremadura,OTR.HORTALIZAS/VERD.,838.54,70.11
2020,5,Extremadura,BROCOLI,88.88,20.47
2020,5,Extremadura,ALCACHOFAS,162.65,26.41
2020,5,Extremadura,APIO,24.19,8.63
2020,5,Extremadura,COLIFLOR,27.19,6.36
2020,5,Extremadura,VERD./HORT. IV GAMA,826.09,66.17
2020,5,Extremadura,PUERRO,85.42,26.04
2020,5,Galicia,TOTAL PATATAS,8799.56,75.17
2020,5,Galicia,PATATAS FRESCAS,6955.84,59.62
2020,5,Galicia,PATATAS CONGELADAS,255.22,9.16
2020,5,Galicia,PATATAS PROCESADAS,317.7,41.91
2020,5,Galicia,PATATAS FRITAS,259.05,39.82
2020,5,Galicia,T.HORTALIZAS FRESCAS,12650.59,97.64
2020,5,Galicia,TOMATES,2705.68,82.99
2020,5,Galicia,CEBOLLAS,1677.07,66.49
2020,5,Galicia,AJOS,164.2,47.52
2020,5,Galicia,COLES,785.45,25.42
2020,5,Galicia,PEPINOS,215.29,19.29
2020,5,Galicia,JUDIAS VERDES,371.87,29.54
2020,5,Galicia,PIMIENTOS,1087.42,63.95
2020,5,Galicia,CHAMPIÑONES+O.SETAS,221.01,35.5
2020,5,Galicia,LECHUGA/ESC./ENDIVIA,1514.08,69.28
2020,5,Galicia,ESPARRAGOS,95.3,8.98
2020,5,Galicia,VERDURAS DE HOJA,195.5,16.87
2020,5,Galicia,BERENJENAS,252.51,20.07
2020,5,Galicia,ZANAHORIAS,1004.21,67.63
2020,5,Galicia,CALABACINES,637.76,43.12
2020,5,Galicia,OTR.HORTALIZAS/VERD.,1723.23,69.49
2020,5,Galicia,BROCOLI,333.53,28.45
2020,5,Galicia,ALCACHOFAS,47.48,4.82
2020,5,Galicia,APIO,51.19,4.67
2020,5,Galicia,COLIFLOR,79.01,5.76
2020,5,Galicia,VERD./HORT. IV GAMA,902.56,53.03
2020,5,Galicia,PUERRO,194.94,25.54
2020,5,La Rioja,TOTAL PATATAS,709.45,60.23
2020,5,La Rioja,PATATAS FRESCAS,511.5,48.11
2020,5,La Rioja,PATATAS CONGELADAS,25.44,14.47
2020,5,La Rioja,PATATAS PROCESADAS,34.5,40.91
2020,5,La Rioja,PATATAS FRITAS,30.31,39.23
2020,5,La Rioja,T.HORTALIZAS FRESCAS,1762.51,92.06
2020,5,La Rioja,TOMATES,349.17,53.88
2020,5,La Rioja,CEBOLLAS,317.04,58.33
2020,5,La Rioja,AJOS,14.68,34.73
2020,5,La Rioja,COLES,30.23,14.37
2020,5,La Rioja,PEPINOS,50.37,32.89
2020,5,La Rioja,JUDIAS VERDES,36.51,34.67
2020,5,La Rioja,PIMIENTOS,81.04,57.95
2020,5,La Rioja,CHAMPIÑONES+O.SETAS,43.08,45.07
2020,5,La Rioja,LECHUGA/ESC./ENDIVIA,138.4,70.27
2020,5,La Rioja,ESPARRAGOS,58.71,16.07
2020,5,La Rioja,VERDURAS DE HOJA,198.16,26.02
2020,5,La Rioja,BERENJENAS,54.54,22.82
2020,5,La Rioja,ZANAHORIAS,115.79,61.29
2020,5,La Rioja,CALABACINES,77.44,49.76
2020,5,La Rioja,OTR.HORTALIZAS/VERD.,197.35,62.0
2020,5,La Rioja,BROCOLI,4.75,7.79
2020,5,La Rioja,ALCACHOFAS,27.1,12.7
2020,5,La Rioja,APIO,4.57,4.38
2020,5,La Rioja,COLIFLOR,7.67,3.48
2020,5,La Rioja,VERD./HORT. IV GAMA,365.87,61.01
2020,5,La Rioja,PUERRO,43.17,16.03
2020,5,Madrid,TOTAL PATATAS,19203.79,87.49
2020,5,Madrid,PATATAS FRESCAS,12722.26,77.37
2020,5,Madrid,PATATAS CONGELADAS,596.38,10.71
2020,5,Madrid,PATATAS PROCESADAS,1177.03,56.38
2020,5,Madrid,PATATAS FRITAS,1017.26,55.08
2020,5,Madrid,T.HORTALIZAS FRESCAS,41139.89,98.39
2020,5,Madrid,TOMATES,10256.86,91.94
2020,5,Madrid,CEBOLLAS,4823.27,77.16
2020,5,Madrid,AJOS,498.67,47.21
2020,5,Madrid,COLES,845.09,22.35
2020,5,Madrid,PEPINOS,1663.06,49.27
2020,5,Madrid,JUDIAS VERDES,1046.56,37.25
2020,5,Madrid,PIMIENTOS,3519.25,78.2
2020,5,Madrid,CHAMPIÑONES+O.SETAS,941.68,43.41
2020,5,Madrid,LECHUGA/ESC./ENDIVIA,2165.89,73.06
2020,5,Madrid,ESPARRAGOS,1022.65,28.32
2020,5,Madrid,VERDURAS DE HOJA,961.76,38.36
2020,5,Madrid,BERENJENAS,1168.69,44.26
2020,5,Madrid,ZANAHORIAS,2852.62,68.86
2020,5,Madrid,CALABACINES,3746.72,72.78
2020,5,Madrid,OTR.HORTALIZAS/VERD.,5627.1,80.28
2020,5,Madrid,BROCOLI,706.08,25.32
2020,5,Madrid,ALCACHOFAS,705.09,19.6
2020,5,Madrid,APIO,207.88,10.69
2020,5,Madrid,COLIFLOR,278.04,8.71
2020,5,Madrid,VERD./HORT. IV GAMA,4164.56,73.5
2020,5,Madrid,PUERRO,920.56,40.22
2020,5,Murcia,TOTAL PATATAS,4285.36,80.95
2020,5,Murcia,PATATAS FRESCAS,3060.65,69.79
2020,5,Murcia,PATATAS CONGELADAS,98.44,11.7
2020,5,Murcia,PATATAS PROCESADAS,225.25,57.25
2020,5,Murcia,PATATAS FRITAS,207.27,56.62
2020,5,Murcia,T.HORTALIZAS FRESCAS,8980.93,96.49
2020,5,Murcia,TOMATES,2467.19,90.02
2020,5,Murcia,CEBOLLAS,907.28,68.0
2020,5,Murcia,AJOS,117.48,44.62
2020,5,Murcia,COLES,65.03,8.56
2020,5,Murcia,PEPINOS,567.84,56.92
2020,5,Murcia,JUDIAS VERDES,121.17,27.53
2020,5,Murcia,PIMIENTOS,731.12,83.27
2020,5,Murcia,CHAMPIÑONES+O.SETAS,233.54,48.45
2020,5,Murcia,LECHUGA/ESC./ENDIVIA,746.1,76.53
2020,5,Murcia,ESPARRAGOS,105.11,16.79
2020,5,Murcia,VERDURAS DE HOJA,141.67,32.93
2020,5,Murcia,BERENJENAS,335.31,53.73
2020,5,Murcia,ZANAHORIAS,422.8,60.48
2020,5,Murcia,CALABACINES,654.64,69.89
2020,5,Murcia,OTR.HORTALIZAS/VERD.,1364.68,82.01
2020,5,Murcia,BROCOLI,143.84,25.28
2020,5,Murcia,ALCACHOFAS,303.13,36.67
2020,5,Murcia,APIO,101.42,16.75
2020,5,Murcia,COLIFLOR,87.32,15.83
2020,5,Murcia,VERD./HORT. IV GAMA,732.98,67.77
2020,5,Murcia,PUERRO,113.95,30.66
2020,5,Navarra,TOTAL PATATAS,1680.83,78.2
2020,5,Navarra,PATATAS FRESCAS,1334.34,70.41
2020,5,Navarra,PATATAS CONGELADAS,33.4,7.95
2020,5,Navarra,PATATAS PROCESADAS,62.62,34.0
2020,5,Navarra,PATATAS FRITAS,44.14,33.95
2020,5,Navarra,T.HORTALIZAS FRESCAS,4601.89,95.54
2020,5,Navarra,TOMATES,570.26,69.83
2020,5,Navarra,CEBOLLAS,528.7,72.95
2020,5,Navarra,AJOS,31.63,25.69
2020,5,Navarra,COLES,192.37,20.05
2020,5,Navarra,PEPINOS,83.54,35.99
2020,5,Navarra,JUDIAS VERDES,80.42,35.14
2020,5,Navarra,PIMIENTOS,160.7,57.3
2020,5,Navarra,CHAMPIÑONES+O.SETAS,89.9,46.1
2020,5,Navarra,LECHUGA/ESC./ENDIVIA,737.04,74.84
2020,5,Navarra,ESPARRAGOS,217.83,27.99
2020,5,Navarra,VERDURAS DE HOJA,274.34,44.74
2020,5,Navarra,BERENJENAS,32.33,19.29
2020,5,Navarra,ZANAHORIAS,272.83,71.25
2020,5,Navarra,CALABACINES,298.19,66.84
2020,5,Navarra,OTR.HORTALIZAS/VERD.,1031.8,84.68
2020,5,Navarra,BROCOLI,248.49,22.97
2020,5,Navarra,ALCACHOFAS,184.15,35.19
2020,5,Navarra,APIO,27.23,12.69
2020,5,Navarra,COLIFLOR,15.52,8.22
2020,5,Navarra,VERD./HORT. IV GAMA,574.97,66.36
2020,5,Navarra,PUERRO,102.41,42.29
2020,5,Pais Vasco,TOTAL PATATAS,7760.69,84.09
2020,5,Pais Vasco,PATATAS FRESCAS,6137.57,75.97
2020,5,Pais Vasco,PATATAS CONGELADAS,112.69,7.27
2020,5,Pais Vasco,PATATAS PROCESADAS,302.09,47.66
2020,5,Pais Vasco,PATATAS FRITAS,267.47,45.15
2020,5,Pais Vasco,T.HORTALIZAS FRESCAS,13925.64,98.66
2020,5,Pais Vasco,TOMATES,2760.78,85.17
2020,5,Pais Vasco,CEBOLLAS,1829.94,86.64
2020,5,Pais Vasco,AJOS,167.77,53.76
2020,5,Pais Vasco,COLES,356.86,19.46
2020,5,Pais Vasco,PEPINOS,367.86,32.65
2020,5,Pais Vasco,JUDIAS VERDES,430.42,40.85
2020,5,Pais Vasco,PIMIENTOS,1239.19,80.98
2020,5,Pais Vasco,CHAMPIÑONES+O.SETAS,415.27,56.84
2020,5,Pais Vasco,LECHUGA/ESC./ENDIVIA,1240.3,83.11
2020,5,Pais Vasco,ESPARRAGOS,391.98,24.9
2020,5,Pais Vasco,VERDURAS DE HOJA,371.64,32.88
2020,5,Pais Vasco,BERENJENAS,302.46,32.87
2020,5,Pais Vasco,ZANAHORIAS,951.5,65.37
2020,5,Pais Vasco,CALABACINES,1161.63,67.57
2020,5,Pais Vasco,OTR.HORTALIZAS/VERD.,1938.06,76.16
2020,5,Pais Vasco,BROCOLI,212.16,20.78
2020,5,Pais Vasco,ALCACHOFAS,279.48,18.08
2020,5,Pais Vasco,APIO,45.93,6.72
2020,5,Pais Vasco,COLIFLOR,105.78,7.2
2020,5,Pais Vasco,VERD./HORT. IV GAMA,1242.1,69.51
2020,5,Pais Vasco,PUERRO,275.46,39.38
2020,5,Valencia,TOTAL PATATAS,13301.21,84.52
2020,5,Valencia,PATATAS FRESCAS,9326.25,76.1
2020,5,Valencia,PATATAS CONGELADAS,406.9,11.71
2020,5,Valencia,PATATAS PROCESADAS,713.61,56.54
2020,5,Valencia,PATATAS FRITAS,640.0,55.4
2020,5,Valencia,T.HORTALIZAS FRESCAS,31178.76,98.0
2020,5,Valencia,TOMATES,7048.91,87.77
2020,5,Valencia,CEBOLLAS,3720.33,75.57
2020,5,Valencia,AJOS,268.67,37.08
2020,5,Valencia,COLES,552.08,19.65
2020,5,Valencia,PEPINOS,1319.05,52.22
2020,5,Valencia,JUDIAS VERDES,712.26,31.43
2020,5,Valencia,PIMIENTOS,2731.59,81.08
2020,5,Valencia,CHAMPIÑONES+O.SETAS,845.46,55.29
2020,5,Valencia,LECHUGA/ESC./ENDIVIA,2034.71,71.55
2020,5,Valencia,ESPARRAGOS,475.24,21.43
2020,5,Valencia,VERDURAS DE HOJA,770.05,33.99
2020,5,Valencia,BERENJENAS,1294.27,53.87
2020,5,Valencia,ZANAHORIAS,2041.07,62.08
2020,5,Valencia,CALABACINES,2141.85,65.05
2020,5,Valencia,OTR.HORTALIZAS/VERD.,5223.23,84.2
2020,5,Valencia,BROCOLI,536.94,21.78
2020,5,Valencia,ALCACHOFAS,1473.41,43.62
2020,5,Valencia,APIO,285.27,14.63
2020,5,Valencia,COLIFLOR,238.53,11.1
2020,5,Valencia,VERD./HORT. IV GAMA,3508.12,71.61
2020,5,Valencia,PUERRO,430.22,34.33
2020,5,Total Nacional,T.FRUTAS FRESCAS,436369.54,97.71
2020,5,Total Nacional,NARANJAS,92190.21,61.0
2020,5,Total Nacional,MANDARINAS,7867.32,21.77
2020,5,Total Nacional,LIMONES,12589.4,42.75
2020,5,Total Nacional,PLATANOS,65028.38,84.77
2020,5,Total Nacional,MANZANAS,51341.73,74.84
2020,5,Total Nacional,PERAS,21581.19,52.43
2020,5,Total Nacional,MELOCOTONES,7977.18,29.14
2020,5,Total Nacional,NECTARINAS,7603.2,24.97
2020,5,Total Nacional,ALBARICOQUES,15151.44,38.18
2020,5,Total Nacional,FRESAS/FRESON,25004.67,63.66
2020,5,Total Nacional,MELON,20909.24,32.65
2020,5,Total Nacional,SANDIA,50005.58,43.9
2020,5,Total Nacional,CIRUELAS,1528.76,10.19
2020,5,Total Nacional,CEREZAS,6901.08,26.35
2020,5,Total Nacional,UVAS,3523.3,16.24
2020,5,Total Nacional,KIWI,12920.41,40.36
2020,5,Total Nacional,AGUACATE,7237.0,36.65
2020,5,Total Nacional,PIÑA,8908.47,18.82
2020,5,Total Nacional,OTRAS FRUTAS FRESCAS,18100.97,47.01
2020,5,Total Nacional,POMELO,1269.96,3.18
2020,5,Total Nacional,CHIRIMOYA,4.36,0.05
2020,5,Total Nacional,MANGO,3026.34,11.92
2020,5,Total Nacional,FRUTAS IV GAMA,16507.45,29.95
2020,5,Andalucia,T.FRUTAS FRESCAS,69299.62,96.94
2020,5,Andalucia,NARANJAS,13464.05,54.99
2020,5,Andalucia,MANDARINAS,1008.44,20.37
2020,5,Andalucia,LIMONES,2052.81,36.2
2020,5,Andalucia,PLATANOS,9948.82,82.67
2020,5,Andalucia,MANZANAS,7584.13,70.01
2020,5,Andalucia,PERAS,3450.38,50.46
2020,5,Andalucia,MELOCOTONES,1244.74,27.92
2020,5,Andalucia,NECTARINAS,1116.81,20.82
2020,5,Andalucia,ALBARICOQUES,1537.08,32.75
2020,5,Andalucia,FRESAS/FRESON,3876.68,59.93
2020,5,Andalucia,MELON,3985.19,33.05
2020,5,Andalucia,SANDIA,10569.72,48.28
2020,5,Andalucia,CIRUELAS,313.21,11.45
2020,5,Andalucia,CEREZAS,1089.23,23.95
2020,5,Andalucia,UVAS,684.46,16.99
2020,5,Andalucia,KIWI,1640.46,36.25
2020,5,Andalucia,AGUACATE,1276.86,37.69
2020,5,Andalucia,PIÑA,1135.3,15.66
2020,5,Andalucia,OTRAS FRUTAS FRESCAS,3321.26,43.93
2020,5,Andalucia,POMELO,226.12,2.94
2020,5,Andalucia,CHIRIMOYA,0.0,0.0
2020,5,Andalucia,MANGO,660.56,12.1
2020,5,Andalucia,FRUTAS IV GAMA,3026.29,33.72
2020,5,Aragon,T.FRUTAS FRESCAS,11763.54,98.14
2020,5,Aragon,NARANJAS,2568.11,71.75
2020,5,Aragon,MANDARINAS,362.44,24.41
2020,5,Aragon,LIMONES,335.63,45.69
2020,5,Aragon,PLATANOS,1519.31,78.91
2020,5,Aragon,MANZANAS,1268.85,74.21
2020,5,Aragon,PERAS,575.67,57.74
2020,5,Aragon,MELOCOTONES,182.59,23.05
2020,5,Aragon,NECTARINAS,123.71,21.98
2020,5,Aragon,ALBARICOQUES,376.63,36.94
2020,5,Aragon,FRESAS/FRESON,762.86,63.24
2020,5,Aragon,MELON,511.63,30.57
2020,5,Aragon,SANDIA,1686.49,45.02
2020,5,Aragon,CIRUELAS,13.64,4.85
2020,5,Aragon,CEREZAS,306.49,31.01
2020,5,Aragon,UVAS,75.36,13.82
2020,5,Aragon,KIWI,341.87,38.71
2020,5,Aragon,AGUACATE,200.17,37.38
2020,5,Aragon,PIÑA,212.87,14.01
2020,5,Aragon,OTRAS FRUTAS FRESCAS,339.23,44.26
2020,5,Aragon,POMELO,39.95,5.34
2020,5,Aragon,CHIRIMOYA,0.0,0.0
2020,5,Aragon,MANGO,42.65,6.66
2020,5,Aragon,FRUTAS IV GAMA,393.32,31.27
2020,5,Asturias,T.FRUTAS FRESCAS,10811.89,98.43
2020,5,Asturias,NARANJAS,2479.96,63.04
2020,5,Asturias,MANDARINAS,447.95,46.41
2020,5,Asturias,LIMONES,315.39,46.29
2020,5,Asturias,PLATANOS,1781.22,83.9
2020,5,Asturias,MANZANAS,1490.97,75.1
2020,5,Asturias,PERAS,389.17,48.7
2020,5,Asturias,MELOCOTONES,140.73,24.07
2020,5,Asturias,NECTARINAS,406.19,41.1
2020,5,Asturias,ALBARICOQUES,322.27,36.3
2020,5,Asturias,FRESAS/FRESON,616.19,60.99
2020,5,Asturias,MELON,448.49,28.85
2020,5,Asturias,SANDIA,804.39,26.57
2020,5,Asturias,CIRUELAS,22.82,8.96
2020,5,Asturias,CEREZAS,151.71,24.44
2020,5,Asturias,UVAS,87.37,21.73
2020,5,Asturias,KIWI,352.31,40.89
2020,5,Asturias,AGUACATE,100.66,21.94
2020,5,Asturias,PIÑA,204.51,22.74
2020,5,Asturias,OTRAS FRUTAS FRESCAS,249.57,39.25
2020,5,Asturias,POMELO,10.03,0.87
2020,5,Asturias,CHIRIMOYA,0.0,0.0
2020,5,Asturias,MANGO,49.2,7.61
2020,5,Asturias,FRUTAS IV GAMA,259.29,23.86
2020,5,Baleares,T.FRUTAS FRESCAS,11013.35,98.92
2020,5,Baleares,NARANJAS,2485.38,56.31
2020,5,Baleares,MANDARINAS,149.3,14.15
2020,5,Baleares,LIMONES,353.69,39.27
