Year,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020.0,4.0,Valencia,PLATANOS,8324.1,90.21
2020.0,4.0,Valencia,MANZANAS,5751.77,77.06
2020.0,4.0,Valencia,PERAS,2869.13,58.29
2020.0,4.0,Valencia,MELOCOTONES,29.33,2.13
2020.0,4.0,Valencia,NECTARINAS,86.62,5.41
2020.0,4.0,Valencia,ALBARICOQUES,38.83,3.64
2020.0,4.0,Valencia,FRESAS/FRESON,4036.08,72.4
2020.0,4.0,Valencia,MELON,846.5,14.01
2020.0,4.0,Valencia,SANDIA,788.18,10.03
2020.0,4.0,Valencia,CIRUELAS,148.59,7.82
2020.0,4.0,Valencia,CEREZAS,7.84,0.35
2020.0,4.0,Valencia,UVAS,356.95,16.0
2020.0,4.0,Valencia,KIWI,1285.92,40.01
2020.0,4.0,Valencia,AGUACATE,786.23,38.21
2020.0,4.0,Valencia,PIÑA,946.43,19.91
2020.0,4.0,Valencia,OTRAS FRUTAS FRESCAS,1210.29,34.91
2020.0,4.0,Valencia,POMELO,110.38,2.17
2020.0,4.0,Valencia,CHIRIMOYA,1.68,0.17
2020.0,4.0,Valencia,MANGO,319.22,13.56
2020.0,4.0,Valencia,FRUTAS IV GAMA,1709.83,31.84
2020.0,5.0,Andalucia,TOTAL PATATAS,26140.66,84.61
2020.0,5.0,Andalucia,PATATAS FRESCAS,18364.57,69.35
2020.0,5.0,Andalucia,PATATAS CONGELADAS,839.72,13.12
2020.0,5.0,Andalucia,PATATAS PROCESADAS,1387.27,57.8
2020.0,5.0,Andalucia,PATATAS FRITAS,1198.95,56.33
2020.0,5.0,Andalucia,T.HORTALIZAS FRESCAS,48825.45,97.99
2020.0,5.0,Andalucia,TOMATES,13591.58,86.42
2020.0,5.0,Andalucia,CEBOLLAS,6206.0,76.03
2020.0,5.0,Andalucia,AJOS,741.14,41.83
2020.0,5.0,Andalucia,COLES,631.91,12.94
2020.0,5.0,Andalucia,PEPINOS,2011.83,48.27
2020.0,5.0,Andalucia,JUDIAS VERDES,1119.78,32.5
2020.0,5.0,Andalucia,PIMIENTOS,3824.21,74.15
2020.0,5.0,Andalucia,CHAMPIÑONES+O.SETAS,1086.73,39.27
2020.0,5.0,Andalucia,LECHUGA/ESC./ENDIVIA,3438.01,73.86
2020.0,5.0,Andalucia,ESPARRAGOS,888.56,20.63
2020.0,5.0,Andalucia,VERDURAS DE HOJA,640.59,23.42
2020.0,5.0,Andalucia,BERENJENAS,1513.48,41.28
2020.0,5.0,Andalucia,ZANAHORIAS,2667.88,57.19
2020.0,5.0,Andalucia,CALABACINES,3753.4,61.7
2020.0,5.0,Andalucia,OTR.HORTALIZAS/VERD.,6710.34,74.62
2020.0,5.0,Andalucia,BROCOLI,908.92,23.59
2020.0,5.0,Andalucia,ALCACHOFAS,1192.32,25.16
2020.0,5.0,Andalucia,APIO,290.9,12.22
2020.0,5.0,Andalucia,COLIFLOR,357.98,10.21
2020.0,5.0,Andalucia,VERD./HORT. IV GAMA,6314.63,68.18
2020.0,5.0,Andalucia,PUERRO,785.73,32.3
2020.0,5.0,Aragon,TOTAL PATATAS,3473.18,86.65
2020.0,5.0,Aragon,PATATAS FRESCAS,2685.44,77.07
2020.0,5.0,Aragon,PATATAS CONGELADAS,63.15,8.21
2020.0,5.0,Aragon,PATATAS PROCESADAS,144.92,48.78
2020.0,5.0,Aragon,PATATAS FRITAS,118.4,46.04
2020.0,5.0,Aragon,T.HORTALIZAS FRESCAS,9694.28,98.59
2020.0,5.0,Aragon,TOMATES,2046.1,90.51
2020.0,5.0,Aragon,CEBOLLAS,1123.65,75.56
2020.0,5.0,Aragon,AJOS,84.91,40.63
2020.0,5.0,Aragon,COLES,200.44,17.71
2020.0,5.0,Aragon,PEPINOS,350.51,49.57
2020.0,5.0,Aragon,JUDIAS VERDES,410.87,55.83
2020.0,5.0,Aragon,PIMIENTOS,493.47,73.65
2020.0,5.0,Aragon,CHAMPIÑONES+O.SETAS,226.67,51.75
2020.0,5.0,Aragon,LECHUGA/ESC./ENDIVIA,961.27,76.91
2020.0,5.0,Aragon,ESPARRAGOS,245.81,27.54
2020.0,5.0,Aragon,VERDURAS DE HOJA,436.63,38.27
2020.0,5.0,Aragon,BERENJENAS,209.38,36.06
2020.0,5.0,Aragon,ZANAHORIAS,524.38,66.43
2020.0,5.0,Aragon,CALABACINES,619.33,69.29
2020.0,5.0,Aragon,OTR.HORTALIZAS/VERD.,1760.84,82.21
2020.0,5.0,Aragon,BROCOLI,174.66,27.64
2020.0,5.0,Aragon,ALCACHOFAS,295.23,27.45
2020.0,5.0,Aragon,APIO,109.33,14.11
2020.0,5.0,Aragon,COLIFLOR,41.84,7.65
2020.0,5.0,Aragon,VERD./HORT. IV GAMA,1104.13,70.31
2020.0,5.0,Aragon,PUERRO,118.41,31.53
2020.0,5.0,Asturias,TOTAL PATATAS,2999.87,70.35
2020.0,5.0,Asturias,PATATAS FRESCAS,2337.8,60.2
2020.0,5.0,Asturias,PATATAS CONGELADAS,79.29,7.75
2020.0,5.0,Asturias,PATATAS PROCESADAS,116.56,41.82
2020.0,5.0,Asturias,PATATAS FRITAS,90.4,39.72
2020.0,5.0,Asturias,T.HORTALIZAS FRESCAS,5090.87,95.76
2020.0,5.0,Asturias,TOMATES,1063.94,79.34
2020.0,5.0,Asturias,CEBOLLAS,828.86,70.0
2020.0,5.0,Asturias,AJOS,91.66,38.9
2020.0,5.0,Asturias,COLES,103.99,12.29
2020.0,5.0,Asturias,PEPINOS,99.53,21.14
2020.0,5.0,Asturias,JUDIAS VERDES,120.42,24.08
2020.0,5.0,Asturias,PIMIENTOS,423.64,66.27
2020.0,5.0,Asturias,CHAMPIÑONES+O.SETAS,160.52,34.33
2020.0,5.0,Asturias,LECHUGA/ESC./ENDIVIA,469.47,71.85
2020.0,5.0,Asturias,ESPARRAGOS,61.41,7.64
2020.0,5.0,Asturias,VERDURAS DE HOJA,52.92,13.31
2020.0,5.0,Asturias,BERENJENAS,120.43,39.38
2020.0,5.0,Asturias,ZANAHORIAS,378.2,63.68
2020.0,5.0,Asturias,CALABACINES,487.43,49.89
2020.0,5.0,Asturias,OTR.HORTALIZAS/VERD.,628.44,64.16
2020.0,5.0,Asturias,BROCOLI,120.82,20.55
2020.0,5.0,Asturias,ALCACHOFAS,51.58,11.42
2020.0,5.0,Asturias,APIO,45.86,5.54
2020.0,5.0,Asturias,COLIFLOR,20.57,4.41
2020.0,5.0,Asturias,VERD./HORT. IV GAMA,423.42,56.35
2020.0,5.0,Asturias,PUERRO,92.54,32.98
2020.0,5.0,Baleares,TOTAL PATATAS,4082.76,91.0
2020.0,5.0,Baleares,PATATAS FRESCAS,2998.84,76.69
2020.0,5.0,Baleares,PATATAS CONGELADAS,93.53,9.46
2020.0,5.0,Baleares,PATATAS PROCESADAS,198.08,64.25
2020.0,5.0,Baleares,PATATAS FRITAS,177.56,62.75
2020.0,5.0,Baleares,T.HORTALIZAS FRESCAS,8840.53,99.93
2020.0,5.0,Baleares,TOMATES,1884.32,96.52
2020.0,5.0,Baleares,CEBOLLAS,1222.09,86.15
2020.0,5.0,Baleares,AJOS,112.49,38.47
2020.0,5.0,Baleares,COLES,242.89,23.52
2020.0,5.0,Baleares,PEPINOS,295.38,46.4
2020.0,5.0,Baleares,JUDIAS VERDES,147.51,31.44
2020.0,5.0,Baleares,PIMIENTOS,745.14,87.45
2020.0,5.0,Baleares,CHAMPIÑONES+O.SETAS,271.44,64.54
2020.0,5.0,Baleares,LECHUGA/ESC./ENDIVIA,511.47,86.45
2020.0,5.0,Baleares,ESPARRAGOS,141.22,20.91
2020.0,5.0,Baleares,VERDURAS DE HOJA,193.81,39.06
2020.0,5.0,Baleares,BERENJENAS,345.25,54.9
2020.0,5.0,Baleares,ZANAHORIAS,602.25,77.21
2020.0,5.0,Baleares,CALABACINES,675.51,75.71
2020.0,5.0,Baleares,OTR.HORTALIZAS/VERD.,1449.75,89.54
2020.0,5.0,Baleares,BROCOLI,161.39,37.51
2020.0,5.0,Baleares,ALCACHOFAS,295.82,39.08
2020.0,5.0,Baleares,APIO,75.12,11.77
2020.0,5.0,Baleares,COLIFLOR,93.25,16.44
2020.0,5.0,Baleares,VERD./HORT. IV GAMA,934.08,75.59
2020.0,5.0,Baleares,PUERRO,149.83,42.06
2020.0,5.0,Canarias,TOTAL PATATAS,6433.19,83.46
2020.0,5.0,Canarias,PATATAS FRESCAS,5096.98,72.27
2020.0,5.0,Canarias,PATATAS CONGELADAS,305.98,9.75
2020.0,5.0,Canarias,PATATAS PROCESADAS,206.05,48.11
2020.0,5.0,Canarias,PATATAS FRITAS,197.19,47.21
2020.0,5.0,Canarias,T.HORTALIZAS FRESCAS,12935.36,99.21
2020.0,5.0,Canarias,TOMATES,2637.59,87.39
2020.0,5.0,Canarias,CEBOLLAS,1739.71,82.44
2020.0,5.0,Canarias,AJOS,171.77,48.47
2020.0,5.0,Canarias,COLES,236.33,18.16
2020.0,5.0,Canarias,PEPINOS,313.55,42.11
2020.0,5.0,Canarias,JUDIAS VERDES,155.88,21.54
2020.0,5.0,Canarias,PIMIENTOS,1113.82,79.99
2020.0,5.0,Canarias,CHAMPIÑONES+O.SETAS,450.48,48.12
2020.0,5.0,Canarias,LECHUGA/ESC./ENDIVIA,677.76,72.34
2020.0,5.0,Canarias,ESPARRAGOS,36.17,5.35
2020.0,5.0,Canarias,VERDURAS DE HOJA,133.47,19.18
2020.0,5.0,Canarias,BERENJENAS,264.53,30.05
2020.0,5.0,Canarias,ZANAHORIAS,1146.25,73.42
2020.0,5.0,Canarias,CALABACINES,1299.85,67.18
2020.0,5.0,Canarias,OTR.HORTALIZAS/VERD.,2558.2,86.33
2020.0,5.0,Canarias,BROCOLI,116.89,11.09
2020.0,5.0,Canarias,ALCACHOFAS,8.6,2.04
2020.0,5.0,Canarias,APIO,83.01,8.13
2020.0,5.0,Canarias,COLIFLOR,231.24,17.67
2020.0,5.0,Canarias,VERD./HORT. IV GAMA,1980.68,67.19
2020.0,5.0,Canarias,PUERRO,249.79,35.65
2020.0,5.0,Cantabria,TOTAL PATATAS,1629.61,83.2
2020.0,5.0,Cantabria,PATATAS FRESCAS,1367.31,75.3
2020.0,5.0,Cantabria,PATATAS CONGELADAS,35.03,12.53
2020.0,5.0,Cantabria,PATATAS PROCESADAS,45.45,36.39
2020.0,5.0,Cantabria,PATATAS FRITAS,37.71,34.5
2020.0,5.0,Cantabria,T.HORTALIZAS FRESCAS,2514.13,96.78
2020.0,5.0,Cantabria,TOMATES,460.41,83.66
2020.0,5.0,Cantabria,CEBOLLAS,407.1,74.47
2020.0,5.0,Cantabria,AJOS,43.41,39.85
2020.0,5.0,Cantabria,COLES,37.5,12.49
2020.0,5.0,Cantabria,PEPINOS,90.43,32.0
2020.0,5.0,Cantabria,JUDIAS VERDES,41.47,16.21
2020.0,5.0,Cantabria,PIMIENTOS,215.4,60.35
2020.0,5.0,Cantabria,CHAMPIÑONES+O.SETAS,67.96,43.79
2020.0,5.0,Cantabria,LECHUGA/ESC./ENDIVIA,187.98,66.47
2020.0,5.0,Cantabria,ESPARRAGOS,45.94,18.03
2020.0,5.0,Cantabria,VERDURAS DE HOJA,49.17,21.33
2020.0,5.0,Cantabria,BERENJENAS,101.9,37.85
2020.0,5.0,Cantabria,ZANAHORIAS,188.54,55.84
2020.0,5.0,Cantabria,CALABACINES,239.44,58.78
2020.0,5.0,Cantabria,OTR.HORTALIZAS/VERD.,337.48,58.13
2020.0,5.0,Cantabria,BROCOLI,38.64,12.53
2020.0,5.0,Cantabria,ALCACHOFAS,77.72,23.79
2020.0,5.0,Cantabria,APIO,7.96,4.62
2020.0,5.0,Cantabria,COLIFLOR,25.85,8.33
2020.0,5.0,Cantabria,VERD./HORT. IV GAMA,115.99,51.69
2020.0,5.0,Cantabria,PUERRO,34.34,24.14
2020.0,5.0,Castilla La Mancha,TOTAL PATATAS,6335.6,87.24
2020.0,5.0,Castilla La Mancha,PATATAS FRESCAS,4385.13,71.31
2020.0,5.0,Castilla La Mancha,PATATAS CONGELADAS,250.41,19.51
2020.0,5.0,Castilla La Mancha,PATATAS PROCESADAS,340.01,58.89
2020.0,5.0,Castilla La Mancha,PATATAS FRITAS,302.55,57.97
2020.0,5.0,Castilla La Mancha,T.HORTALIZAS FRESCAS,10613.09,98.09
2020.0,5.0,Castilla La Mancha,TOMATES,2939.37,83.22
2020.0,5.0,Castilla La Mancha,CEBOLLAS,1008.73,61.68
2020.0,5.0,Castilla La Mancha,AJOS,105.72,39.64
2020.0,5.0,Castilla La Mancha,COLES,190.33,16.61
2020.0,5.0,Castilla La Mancha,PEPINOS,652.23,54.95
2020.0,5.0,Castilla La Mancha,JUDIAS VERDES,294.7,32.05
2020.0,5.0,Castilla La Mancha,PIMIENTOS,910.03,71.68
2020.0,5.0,Castilla La Mancha,CHAMPIÑONES+O.SETAS,238.21,46.75
2020.0,5.0,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,684.3,71.92
2020.0,5.0,Castilla La Mancha,ESPARRAGOS,282.63,21.53
2020.0,5.0,Castilla La Mancha,VERDURAS DE HOJA,208.1,23.65
2020.0,5.0,Castilla La Mancha,BERENJENAS,283.68,42.31
2020.0,5.0,Castilla La Mancha,ZANAHORIAS,640.01,64.5
2020.0,5.0,Castilla La Mancha,CALABACINES,741.93,62.5
2020.0,5.0,Castilla La Mancha,OTR.HORTALIZAS/VERD.,1433.13,73.36
2020.0,5.0,Castilla La Mancha,BROCOLI,206.12,33.62
2020.0,5.0,Castilla La Mancha,ALCACHOFAS,238.19,24.24
2020.0,5.0,Castilla La Mancha,APIO,29.86,6.65
2020.0,5.0,Castilla La Mancha,COLIFLOR,97.83,10.36
2020.0,5.0,Castilla La Mancha,VERD./HORT. IV GAMA,968.47,60.46
2020.0,5.0,Castilla La Mancha,PUERRO,188.89,35.44
2020.0,5.0,Castilla Leon,TOTAL PATATAS,5948.54,75.7
2020.0,5.0,Castilla Leon,PATATAS FRESCAS,4457.33,64.57
2020.0,5.0,Castilla Leon,PATATAS CONGELADAS,120.5,5.37
2020.0,5.0,Castilla Leon,PATATAS PROCESADAS,274.14,45.57
2020.0,5.0,Castilla Leon,PATATAS FRITAS,232.09,43.96
2020.0,5.0,Castilla Leon,T.HORTALIZAS FRESCAS,13488.43,97.07
2020.0,5.0,Castilla Leon,TOMATES,2862.19,84.9
2020.0,5.0,Castilla Leon,CEBOLLAS,1635.59,75.2
2020.0,5.0,Castilla Leon,AJOS,229.27,45.96
2020.0,5.0,Castilla Leon,COLES,419.46,23.71
2020.0,5.0,Castilla Leon,PEPINOS,552.04,37.28
2020.0,5.0,Castilla Leon,JUDIAS VERDES,327.25,29.75
2020.0,5.0,Castilla Leon,PIMIENTOS,1195.78,69.95
2020.0,5.0,Castilla Leon,CHAMPIÑONES+O.SETAS,270.24,37.58
2020.0,5.0,Castilla Leon,LECHUGA/ESC./ENDIVIA,1208.35,74.02
2020.0,5.0,Castilla Leon,ESPARRAGOS,151.83,13.75
2020.0,5.0,Castilla Leon,VERDURAS DE HOJA,338.31,21.42
2020.0,5.0,Castilla Leon,BERENJENAS,264.53,33.95
2020.0,5.0,Castilla Leon,ZANAHORIAS,1081.1,63.71
2020.0,5.0,Castilla Leon,CALABACINES,1092.69,65.72
2020.0,5.0,Castilla Leon,OTR.HORTALIZAS/VERD.,1859.8,73.63
2020.0,5.0,Castilla Leon,BROCOLI,302.44,26.1
2020.0,5.0,Castilla Leon,ALCACHOFAS,242.69,14.86
2020.0,5.0,Castilla Leon,APIO,86.32,9.76
2020.0,5.0,Castilla Leon,COLIFLOR,181.88,10.01
2020.0,5.0,Castilla Leon,VERD./HORT. IV GAMA,1317.21,65.73
2020.0,5.0,Castilla Leon,PUERRO,259.43,32.7
2020.0,5.0,Cataluña,TOTAL PATATAS,22579.97,89.78
2020.0,5.0,Cataluña,PATATAS FRESCAS,15526.23,80.09
2020.0,5.0,Cataluña,PATATAS CONGELADAS,740.84,13.22
2020.0,5.0,Cataluña,PATATAS PROCESADAS,1262.58,60.4
2020.0,5.0,Cataluña,PATATAS FRITAS,1059.55,59.18
2020.0,5.0,Cataluña,T.HORTALIZAS FRESCAS,56201.16,98.72
2020.0,5.0,Cataluña,TOMATES,12084.31,91.83
2020.0,5.0,Cataluña,CEBOLLAS,6711.32,80.99
2020.0,5.0,Cataluña,AJOS,642.57,41.3
2020.0,5.0,Cataluña,COLES,1104.94,21.88
2020.0,5.0,Cataluña,PEPINOS,1935.64,50.54
2020.0,5.0,Cataluña,JUDIAS VERDES,1819.78,43.04
2020.0,5.0,Cataluña,PIMIENTOS,4176.86,76.13
2020.0,5.0,Cataluña,CHAMPIÑONES+O.SETAS,1053.18,41.91
2020.0,5.0,Cataluña,LECHUGA/ESC./ENDIVIA,4096.27,77.57
2020.0,5.0,Cataluña,ESPARRAGOS,1385.51,23.24
2020.0,5.0,Cataluña,VERDURAS DE HOJA,1652.44,31.44
2020.0,5.0,Cataluña,BERENJENAS,1959.45,51.79
2020.0,5.0,Cataluña,ZANAHORIAS,3414.75,66.98
2020.0,5.0,Cataluña,CALABACINES,4025.21,67.12
2020.0,5.0,Cataluña,OTR.HORTALIZAS/VERD.,10138.92,84.02
2020.0,5.0,Cataluña,BROCOLI,1338.95,29.88
2020.0,5.0,Cataluña,ALCACHOFAS,2691.34,38.96
2020.0,5.0,Cataluña,APIO,659.64,17.67
2020.0,5.0,Cataluña,COLIFLOR,444.92,11.91
2020.0,5.0,Cataluña,VERD./HORT. IV GAMA,5821.58,71.87
2020.0,5.0,Cataluña,PUERRO,804.38,31.74
2020.0,5.0,Extremadura,TOTAL PATATAS,3023.47,77.06
2020.0,5.0,Extremadura,PATATAS FRESCAS,2078.66,67.2
2020.0,5.0,Extremadura,PATATAS CONGELADAS,114.13,14.05
2020.0,5.0,Extremadura,PATATAS PROCESADAS,166.14,56.17
2020.0,5.0,Extremadura,PATATAS FRITAS,150.38,56.28
2020.0,5.0,Extremadura,T.HORTALIZAS FRESCAS,6463.28,94.96
2020.0,5.0,Extremadura,TOMATES,1654.98,84.25
2020.0,5.0,Extremadura,CEBOLLAS,723.21,76.0
2020.0,5.0,Extremadura,AJOS,121.36,38.67
2020.0,5.0,Extremadura,COLES,101.03,18.5
2020.0,5.0,Extremadura,PEPINOS,271.17,46.47
2020.0,5.0,Extremadura,JUDIAS VERDES,110.77,24.55
2020.0,5.0,Extremadura,PIMIENTOS,564.86,73.92
2020.0,5.0,Extremadura,CHAMPIÑONES+O.SETAS,86.66,32.25
2020.0,5.0,Extremadura,LECHUGA/ESC./ENDIVIA,535.92,68.91
2020.0,5.0,Extremadura,ESPARRAGOS,78.19,14.92
2020.0,5.0,Extremadura,VERDURAS DE HOJA,223.3,38.4
2020.0,5.0,Extremadura,BERENJENAS,154.43,36.57
2020.0,5.0,Extremadura,ZANAHORIAS,472.99,61.49
2020.0,5.0,Extremadura,CALABACINES,525.87,55.46
2020.0,5.0,Extremadura,OTR.HORTALIZAS/VERD.,838.54,70.11
2020.0,5.0,Extremadura,BROCOLI,88.88,20.47
2020.0,5.0,Extremadura,ALCACHOFAS,162.65,26.41
2020.0,5.0,Extremadura,APIO,24.19,8.63
2020.0,5.0,Extremadura,COLIFLOR,27.19,6.36
2020.0,5.0,Extremadura,VERD./HORT. IV GAMA,826.09,66.17
2020.0,5.0,Extremadura,PUERRO,85.42,26.04
2020.0,5.0,Galicia,TOTAL PATATAS,8799.56,75.17
2020.0,5.0,Galicia,PATATAS FRESCAS,6955.84,59.62
2020.0,5.0,Galicia,PATATAS CONGELADAS,255.22,9.16
2020.0,5.0,Galicia,PATATAS PROCESADAS,317.7,41.91
2020.0,5.0,Galicia,PATATAS FRITAS,259.05,39.82
2020.0,5.0,Galicia,T.HORTALIZAS FRESCAS,12650.59,97.64
2020.0,5.0,Galicia,TOMATES,2705.68,82.99
2020.0,5.0,Galicia,CEBOLLAS,1677.07,66.49
2020.0,5.0,Galicia,AJOS,164.2,47.52
2020.0,5.0,Galicia,COLES,785.45,25.42
2020.0,5.0,Galicia,PEPINOS,215.29,19.29
2020.0,5.0,Galicia,JUDIAS VERDES,371.87,29.54
2020.0,5.0,Galicia,PIMIENTOS,1087.42,63.95
2020.0,5.0,Galicia,CHAMPIÑONES+O.SETAS,221.01,35.5
2020.0,5.0,Galicia,LECHUGA/ESC./ENDIVIA,1514.08,69.28
2020.0,5.0,Galicia,ESPARRAGOS,95.3,8.98
2020.0,5.0,Galicia,VERDURAS DE HOJA,195.5,16.87
2020.0,5.0,Galicia,BERENJENAS,252.51,20.07
2020.0,5.0,Galicia,ZANAHORIAS,1004.21,67.63
2020.0,5.0,Galicia,CALABACINES,637.76,43.12
2020.0,5.0,Galicia,OTR.HORTALIZAS/VERD.,1723.23,69.49
2020.0,5.0,Galicia,BROCOLI,333.53,28.45
2020.0,5.0,Galicia,ALCACHOFAS,47.48,4.82
2020.0,5.0,Galicia,APIO,51.19,4.67
2020.0,5.0,Galicia,COLIFLOR,79.01,5.76
2020.0,5.0,Galicia,VERD./HORT. IV GAMA,902.56,53.03
2020.0,5.0,Galicia,PUERRO,194.94,25.54
2020.0,5.0,La Rioja,TOTAL PATATAS,709.45,60.23
2020.0,5.0,La Rioja,PATATAS FRESCAS,511.5,48.11
2020.0,5.0,La Rioja,PATATAS CONGELADAS,25.44,14.47
2020.0,5.0,La Rioja,PATATAS PROCESADAS,34.5,40.91
2020.0,5.0,La Rioja,PATATAS FRITAS,30.31,39.23
2020.0,5.0,La Rioja,T.HORTALIZAS FRESCAS,1762.51,92.06
2020.0,5.0,La Rioja,TOMATES,349.17,53.88
2020.0,5.0,La Rioja,CEBOLLAS,317.04,58.33
2020.0,5.0,La Rioja,AJOS,14.68,34.73
2020.0,5.0,La Rioja,COLES,30.23,14.37
2020.0,5.0,La Rioja,PEPINOS,50.37,32.89
2020.0,5.0,La Rioja,JUDIAS VERDES,36.51,34.67
2020.0,5.0,La Rioja,PIMIENTOS,81.04,57.95
2020.0,5.0,La Rioja,CHAMPIÑONES+O.SETAS,43.08,45.07
2020.0,5.0,La Rioja,LECHUGA/ESC./ENDIVIA,138.4,70.27
2020.0,5.0,La Rioja,ESPARRAGOS,58.71,16.07
2020.0,5.0,La Rioja,VERDURAS DE HOJA,198.16,26.02
2020.0,5.0,La Rioja,BERENJENAS,54.54,22.82
2020.0,5.0,La Rioja,ZANAHORIAS,115.79,61.29
2020.0,5.0,La Rioja,CALABACINES,77.44,49.76
2020.0,5.0,La Rioja,OTR.HORTALIZAS/VERD.,197.35,62.0
2020.0,5.0,La Rioja,BROCOLI,4.75,7.79
2020.0,5.0,La Rioja,ALCACHOFAS,27.1,12.7
2020.0,5.0,La Rioja,APIO,4.57,4.38
2020.0,5.0,La Rioja,COLIFLOR,7.67,3.48
2020.0,5.0,La Rioja,VERD./HORT. IV GAMA,365.87,61.01
2020.0,5.0,La Rioja,PUERRO,43.17,16.03
2020.0,5.0,Madrid,TOTAL PATATAS,19203.79,87.49
2020.0,5.0,Madrid,PATATAS FRESCAS,12722.26,77.37
2020.0,5.0,Madrid,PATATAS CONGELADAS,596.38,10.71
2020.0,5.0,Madrid,PATATAS PROCESADAS,1177.03,56.38
2020.0,5.0,Madrid,PATATAS FRITAS,1017.26,55.08
2020.0,5.0,Madrid,T.HORTALIZAS FRESCAS,41139.89,98.39
2020.0,5.0,Madrid,TOMATES,10256.86,91.94
2020.0,5.0,Madrid,CEBOLLAS,4823.27,77.16
2020.0,5.0,Madrid,AJOS,498.67,47.21
2020.0,5.0,Madrid,COLES,845.09,22.35
2020.0,5.0,Madrid,PEPINOS,1663.06,49.27
2020.0,5.0,Madrid,JUDIAS VERDES,1046.56,37.25
2020.0,5.0,Madrid,PIMIENTOS,3519.25,78.2
2020.0,5.0,Madrid,CHAMPIÑONES+O.SETAS,941.68,43.41
2020.0,5.0,Madrid,LECHUGA/ESC./ENDIVIA,2165.89,73.06
2020.0,5.0,Madrid,ESPARRAGOS,1022.65,28.32
2020.0,5.0,Madrid,VERDURAS DE HOJA,961.76,38.36
2020.0,5.0,Madrid,BERENJENAS,1168.69,44.26
2020.0,5.0,Madrid,ZANAHORIAS,2852.62,68.86
2020.0,5.0,Madrid,CALABACINES,3746.72,72.78
2020.0,5.0,Madrid,OTR.HORTALIZAS/VERD.,5627.1,80.28
2020.0,5.0,Madrid,BROCOLI,706.08,25.32
2020.0,5.0,Madrid,ALCACHOFAS,705.09,19.6
2020.0,5.0,Madrid,APIO,207.88,10.69
2020.0,5.0,Madrid,COLIFLOR,278.04,8.71
2020.0,5.0,Madrid,VERD./HORT. IV GAMA,4164.56,73.5
2020.0,5.0,Madrid,PUERRO,920.56,40.22
2020.0,5.0,Murcia,TOTAL PATATAS,4285.36,80.95
2020.0,5.0,Murcia,PATATAS FRESCAS,3060.65,69.79
2020.0,5.0,Murcia,PATATAS CONGELADAS,98.44,11.7
2020.0,5.0,Murcia,PATATAS PROCESADAS,225.25,57.25
2020.0,5.0,Murcia,PATATAS FRITAS,207.27,56.62
2020.0,5.0,Murcia,T.HORTALIZAS FRESCAS,8980.93,96.49
2020.0,5.0,Murcia,TOMATES,2467.19,90.02
2020.0,5.0,Murcia,CEBOLLAS,907.28,68.0
2020.0,5.0,Murcia,AJOS,117.48,44.62
2020.0,5.0,Murcia,COLES,65.03,8.56
2020.0,5.0,Murcia,PEPINOS,567.84,56.92
2020.0,5.0,Murcia,JUDIAS VERDES,121.17,27.53
2020.0,5.0,Murcia,PIMIENTOS,731.12,83.27
2020.0,5.0,Murcia,CHAMPIÑONES+O.SETAS,233.54,48.45
2020.0,5.0,Murcia,LECHUGA/ESC./ENDIVIA,746.1,76.53
2020.0,5.0,Murcia,ESPARRAGOS,105.11,16.79
2020.0,5.0,Murcia,VERDURAS DE HOJA,141.67,32.93
2020.0,5.0,Murcia,BERENJENAS,335.31,53.73
2020.0,5.0,Murcia,ZANAHORIAS,422.8,60.48
2020.0,5.0,Murcia,CALABACINES,654.64,69.89
2020.0,5.0,Murcia,OTR.HORTALIZAS/VERD.,1364.68,82.01
2020.0,5.0,Murcia,BROCOLI,143.84,25.28
2020.0,5.0,Murcia,ALCACHOFAS,303.13,36.67
2020.0,5.0,Murcia,APIO,101.42,16.75
2020.0,5.0,Murcia,COLIFLOR,87.32,15.83
2020.0,5.0,Murcia,VERD./HORT. IV GAMA,732.98,67.77
2020.0,5.0,Murcia,PUERRO,113.95,30.66
2020.0,5.0,Navarra,TOTAL PATATAS,1680.83,78.2
2020.0,5.0,Navarra,PATATAS FRESCAS,1334.34,70.41
2020.0,5.0,Navarra,PATATAS CONGELADAS,33.4,7.95
2020.0,5.0,Navarra,PATATAS PROCESADAS,62.62,34.0
2020.0,5.0,Navarra,PATATAS FRITAS,44.14,33.95
2020.0,5.0,Navarra,T.HORTALIZAS FRESCAS,4601.89,95.54
2020.0,5.0,Navarra,TOMATES,570.26,69.83
2020.0,5.0,Navarra,CEBOLLAS,528.7,72.95
2020.0,5.0,Navarra,AJOS,31.63,25.69
2020.0,5.0,Navarra,COLES,192.37,20.05
2020.0,5.0,Navarra,PEPINOS,83.54,35.99
2020.0,5.0,Navarra,JUDIAS VERDES,80.42,35.14
2020.0,5.0,Navarra,PIMIENTOS,160.7,57.3
2020.0,5.0,Navarra,CHAMPIÑONES+O.SETAS,89.9,46.1
2020.0,5.0,Navarra,LECHUGA/ESC./ENDIVIA,737.04,74.84
2020.0,5.0,Navarra,ESPARRAGOS,217.83,27.99
2020.0,5.0,Navarra,VERDURAS DE HOJA,274.34,44.74
2020.0,5.0,Navarra,BERENJENAS,32.33,19.29
2020.0,5.0,Navarra,ZANAHORIAS,272.83,71.25
